Customer ID,Loan Sanction Amount (USD)
C-2133,131105.38751065513
C-17197,103683.39818864198
C-22284,24619.467466186266
C-4670,68.95480230012794
C-11254,75930.171025745
C-17353,40841.36361123238
C-14462,40403.05039205032
C-15767,138431.76796451394
C-47772,13729.90017031975
C-8093,62507.8534813941
C-35305,4845.20361510606
C-49863,1606.5792842904464
C-41753,32655.39015573698
C-43504,32202.15281185134
C-3701,13170.06716245735
C-35376,41412.85421724242
C-45012,300.8591967536504
C-43555,38204.56611695447
C-36480,51087.33535642561
C-33989,23685.116763168426
C-7724,-203.9768695760346
C-7168,52113.61330383314
C-34608,19442.009502358163
C-42697,-1248.9476322723174
C-33996,16086.308852596281
C-43481,82624.848287026
C-48795,2151.6454643041848
C-37435,44095.09071904394
C-17386,834.5261751080752
C-29610,-739.6539231569678
C-701,-2011.0874237796986
C-8535,83357.48936818249
C-21390,10779.969137962953
C-10155,48118.73803987049
C-18085,22584.185680605897
C-36588,62601.58297011241
C-11647,56635.342248145345
C-46933,3888.0624916235233
C-664,-3128.2594832886243
C-19349,25705.01289910889
C-45718,2112.399220418325
C-200,2881.5158063256913
C-13991,35340.361703264556
C-22690,2879.171371251923
C-12344,17498.565011806422
C-16466,19464.598058956315
C-4116,58297.29622867677
C-39022,34112.325486212714
C-37606,24671.901186331303
C-15295,14467.514890581102
C-3847,28268.290164725597
C-27222,109714.35579257699
C-35860,21864.71994526716
C-26947,19559.921809440013
C-31352,62983.27840003631
C-32340,29845.52232442638
C-4224,47900.974728872934
C-19878,113739.48562573317
C-6860,11250.21885693477
C-34819,20510.692953683676
C-408,46708.452332788445
C-6778,23842.21102111814
C-36671,73788.44341138577
C-11698,71196.20272503146
C-48617,11445.843852894119
C-34094,34402.06678731805
C-43905,472.4024614334706
C-45569,109662.1699696764
C-40894,45807.55347799233
C-36070,38516.83623631663
C-36578,15248.260611676553
C-34820,62270.44343257002
C-5206,89516.51005049107
C-4179,84180.19936352952
C-44298,-5662.522083877587
C-27994,122714.6339388113
C-47405,-2829.605304666369
C-45220,1950.685784474682
C-29064,61832.65037022694
C-7063,41979.41532234608
C-30256,61882.626156505365
C-8521,59194.439162907096
C-20980,24110.260006660978
C-26454,-2253.999869468593
C-3480,39770.94305668186
C-33168,54213.49761851219
C-35840,49553.58971298244
C-19967,55498.54197619654
C-17824,70118.61512977745
C-48207,40746.17595790541
C-38463,19099.423082140525
C-49969,-1610.3747963291746
C-25422,22356.908316757617
C-49558,17931.3656022427
C-43002,33691.522914723166
C-6468,100364.86268352768
C-43060,7461.046031866813
C-5886,21652.830353320143
C-24678,111899.65288542857
C-9232,84661.31960556637
C-22026,45063.62270028136
C-49738,2675.0289725657403
C-21674,21569.516888936312
C-24595,96750.27083562872
C-49156,-2930.2670861518986
C-8301,86063.21843540092
C-10628,46824.50511388093
C-26992,38417.91919328669
C-31200,-3107.2351270269723
C-36118,19812.10889681883
C-18951,25141.767874221085
C-13697,-649.9744272732828
C-2463,64441.29314835938
C-47360,2455.781325065306
C-636,43710.91162843422
C-36176,68965.618619991
C-48921,1657.322990889524
C-22950,140575.59470465677
C-17720,90882.24456050002
C-36032,-734.864907194096
C-24780,18950.07057144008
C-6863,79577.90914515083
C-3036,88143.03097908421
C-34837,41767.87925115186
C-38775,42661.981874165685
C-37333,77249.65988442996
C-36100,113068.5514251209
C-33851,2046.421424353926
C-7450,16602.46651783598
C-26972,110187.10097990988
C-13772,12330.123101314568
C-6987,19097.394559736986
C-45909,89879.36985102187
C-9219,41992.17447475828
C-99,102655.32367882175
C-11540,31904.671313815896
C-23157,7262.591922665354
C-23396,113715.43717785629
C-31667,45844.443751936844
C-31237,85848.15682026533
C-19936,24067.284292344597
C-37975,21771.19720198256
C-18871,25908.53369036989
C-46959,62694.973096266076
C-20042,43391.27255996203
C-49535,1060.7001858923252
C-24664,51207.45857772761
C-736,142464.39686081058
C-44108,2603.865677679221
C-3132,-3490.82624434464
C-27454,27044.459384437036
C-33976,2050.585072987777
C-45329,-685.1532364081964
C-17062,72581.89149854846
C-41773,-743.6173888874309
C-9932,49658.576431989764
C-16485,14998.137780521514
C-18484,90700.98075806617
C-33150,79874.39115702234
C-4545,98371.29038633099
C-25551,41317.713909222315
C-22964,184.01167725823095
C-34832,32557.70723648759
C-31453,54105.46089204892
C-33090,55305.05975686416
C-48349,39543.602600223414
C-28962,19430.01759884026
C-10489,61954.375701860125
C-26841,22138.840941003105
C-28538,89477.03460869729
C-10900,42425.33267644994
C-5513,-649.7013647302168
C-24972,47670.32202282326
C-6606,24955.417568761022
C-49884,71730.91130588444
C-14267,14075.488360762807
C-13408,83153.71800763758
C-7623,131494.83883832998
C-23794,22796.03918397274
C-8199,74254.96134287116
C-1167,30734.739657456823
C-38413,49516.73289925066
C-19381,67008.2067085567
C-2661,9770.204900164536
C-25857,106864.11923598814
C-13804,19870.979625526994
C-28358,49006.00408009899
C-36940,159836.05355579293
C-10564,37804.46096104418
C-30662,54081.734723020396
C-10471,21943.820862326684
C-12891,99813.47553447461
C-8350,17075.6850917233
C-33365,64570.9992325232
C-44092,93442.96888478911
C-45063,-2711.035046839344
C-266,23573.430410334156
C-33374,75173.06153277613
C-31838,42068.27472557006
C-10762,106292.28639367304
C-8487,59909.59124047579
C-36863,17337.835913612398
C-25478,12841.72766558318
C-11585,35084.34423023816
C-7746,51614.29717350169
C-13629,43413.89224563811
C-25553,133904.68777349195
C-39889,53519.69033531474
C-45884,41252.8965300679
C-29544,130176.22673086466
C-5440,64936.824631692354
C-41953,12130.10737802259
C-2784,9724.775902929408
C-752,106292.67393343216
C-25734,46310.912145185684
C-22039,73774.27668337901
C-10284,37861.00846512535
C-5936,91168.16119327012
C-13443,60439.24429162885
C-15853,58218.08774992134
C-10439,89558.21565914708
C-39208,76904.52704917511
C-6834,79839.8804173392
C-4535,38695.481826355295
C-18848,52387.34253614734
C-16675,103835.44436389032
C-46289,60066.98619282412
C-12127,15623.545053713295
C-38765,73001.6783075125
C-7192,25446.24831729462
C-44546,-1721.5865956552045
C-37145,17087.692620439466
C-6666,5345.511053466514
C-19970,45370.440041043155
C-41163,8972.440342918506
C-31227,69338.22871348231
C-29907,81971.2608500269
C-14714,96476.13491453826
C-49223,-673.6125853307607
C-29120,19227.25310233055
C-35421,122727.44630126921
C-23054,1156.9781348165932
C-39013,51286.17394615372
C-49808,-2095.063758464948
C-31482,90165.04397836926
C-38123,71152.34395077282
C-2301,47639.72137944121
C-43471,2669.507097988337
C-3714,65114.78772326788
C-15991,73004.17423050059
C-36217,39758.33037267674
C-4343,33075.75053200293
C-916,996.1578129573396
C-11460,90586.66247732037
C-3337,56135.96375515099
C-11810,21342.68646167896
C-7690,33808.67295009169
C-883,14305.011907907576
C-29455,13400.133205435
C-26106,126925.83453529351
C-41034,73917.31582627447
C-22711,541.9308791890518
C-49709,105149.79043746983
C-26404,109684.22726051118
C-5254,1100.6882881921213
C-42905,25557.954950681593
C-28645,30883.525145301945
C-19032,22276.700144776016
C-46986,5612.9122638059625
C-14311,59678.650990947965
C-28254,78321.42863679331
C-9228,25167.83869348705
C-31827,39727.673088439034
C-47842,820.7776215328469
C-6407,46374.67310806484
C-552,46502.92436283563
C-16908,106716.06616283346
C-34026,152664.17555359114
C-6192,25706.542521445972
C-29559,99958.08724454795
C-12279,63681.47765106163
C-28519,38803.48020205763
C-4208,27588.325768538507
C-13479,41144.08461151824
C-20172,106528.99807259247
C-7251,47559.1611623408
C-23110,27161.374251231948
C-20551,7933.142974932496
C-17721,113858.80772857256
C-36132,146842.46717814752
C-12457,78446.47051610885
C-18228,74726.3565156487
C-22317,153737.5307860043
C-15402,23943.21989771001
C-4460,-2882.294522851125
C-43933,92943.44307750347
C-29654,27330.72901833073
C-43721,-1310.5916013270287
C-6647,26360.136352368194
C-12043,87182.88309879559
C-8373,48935.41868425178
C-15175,144490.10747688197
C-47567,-2915.353939729958
C-14435,6534.1513432605325
C-40203,23082.54894360038
C-29279,2701.064078172891
C-34503,38690.10082255573
C-27323,82555.45570859205
C-25125,61454.03071421892
C-15185,16153.484436094752
C-28965,27227.145547887416
C-23876,52255.793137837005
C-6530,74521.04577326824
C-24763,73382.82128686318
C-35709,35234.91218887931
C-30556,15389.624414792212
C-976,61092.07093441285
C-28292,26311.991171953738
C-25563,94626.1486538647
C-11527,21657.61027380265
C-22468,36758.54748895032
C-3790,85291.209701225
C-15298,24537.443029208283
C-49570,-2141.313063443888
C-25055,30889.33257811632
C-24237,2407.5666926481504
C-21550,56979.31698788696
C-5067,94165.39361306657
C-40139,42628.70066544302
C-18122,14930.215526161372
C-46471,112856.0196568495
C-42322,-193.39979546464838
C-41152,128774.48232450488
C-33244,28436.012853807508
C-7044,25250.138008255803
C-33719,26915.31601557671
C-25570,67693.48603890985
C-27913,46648.73328152954
C-41779,17648.03442676434
C-19610,82363.23379099985
C-11977,42490.821073744926
C-24708,56700.00594853552
C-27805,48096.53482905015
C-30822,13182.963451089794
C-24131,48691.68337406645
C-13352,17162.06414669297
C-36119,28406.98349541893
C-8972,83692.80826852356
C-21714,59273.10355501591
C-46882,33234.503470209136
C-14849,40765.670956468
C-44614,100482.20976934854
C-20113,64052.5850659817
C-18509,90810.47416198377
C-1604,18289.31495398166
C-46613,48721.85703978286
C-4427,99528.90318838028
C-567,50284.81381756892
C-30339,25368.15491055402
C-14457,46474.39437788829
C-10849,95470.06498289555
C-44560,-303.0372545573435
C-10925,21638.59969778064
C-17201,-1211.8423189372816
C-17448,31346.637210734913
C-10082,66602.09316106881
C-5770,99522.50967394043
C-42743,106268.81285488086
C-41965,2570.8729176854804
C-31665,27356.71616757366
C-28416,55537.366521202166
C-10236,25145.665243646203
C-3568,18518.778441357146
C-14515,23504.91491145072
C-1783,23947.127937914174
C-17177,65519.68554634406
C-20402,79803.14581156855
C-44316,33143.39200400284
C-1749,94614.60931862255
C-11642,36105.161922833526
C-5198,14147.762016888048
C-23992,40109.814175279804
C-8430,74521.52164681739
C-12502,75892.72488265204
C-27220,64748.416418128065
C-11004,39.44701791293983
C-41839,58848.19205205166
C-45219,3400.728000647972
C-2761,77728.45334740881
C-6132,78824.1235702625
C-47531,44176.94509526296
C-27281,49287.65711381612
C-32152,-282.0559473933508
C-3875,64369.143155792866
C-20696,39756.61021553312
C-25710,13430.413458478164
C-40456,55148.15229101353
C-31778,80836.18983740288
C-40549,67056.98448861811
C-19803,25935.660185280693
C-28360,60755.67940332107
C-7152,42976.77903984446
C-48519,60686.29293918743
C-6025,71262.47150281869
C-42131,-1957.3212334461743
C-7502,93451.32156030212
C-34368,60698.64532988812
C-40323,-144.8706240355207
C-49006,-1444.1125544146846
C-12305,54805.03884123329
C-35253,129667.36722350043
C-9109,-3922.380416545568
C-15588,52174.57961394475
C-23512,24156.151627813266
C-24470,14241.314315690792
C-20750,34252.61547527242
C-42692,-5998.063549389032
C-38179,22449.828129708796
C-28406,83238.14164589425
C-16900,66142.78129114753
C-31601,38843.44624003783
C-4104,36822.56905082122
C-36839,22154.32362473283
C-32064,28164.02283575885
C-29863,111833.32413291401
C-39931,810.7312288456887
C-38039,58620.30647242069
C-19711,-1976.934518105524
C-23848,52119.9667533662
C-6098,60507.46989710304
C-44675,11519.822960201636
C-13634,50213.51457513424
C-45605,71123.40434779316
C-39006,57488.47209360924
C-25099,85197.74180295553
C-36385,15909.424353388968
C-25049,110210.31668730699
C-20556,14279.109886944221
C-18831,73456.8046467978
C-13861,22673.15299963328
C-40898,99337.21506433398
C-5574,116084.4641009979
C-45499,6325.315444378025
C-18968,28452.87159817146
C-27949,69505.04408093214
C-31913,59841.265455148685
C-20173,32991.414612253786
C-581,50951.565703180524
C-36257,119662.0797510756
C-47210,1786.9789718562104
C-18992,111090.61286651758
C-45975,9052.52112417222
C-26576,11351.811734067485
C-36775,13129.254160357881
C-18649,21301.024464592934
C-48465,-1668.9553977860578
C-49220,28473.83552903552
C-30160,22999.979296731657
C-30357,110688.62284302407
C-31071,123160.15149986655
C-21290,64571.54061272228
C-28843,36370.77185835108
C-6520,111644.44863491894
C-3,49440.34272285019
C-3511,94054.8797903733
C-36218,62395.586441966494
C-8130,74999.68129554112
C-34790,63476.75344993896
C-26704,199045.7996477324
C-11391,50686.61966448735
C-29343,1021.668588225706
C-9062,98975.79016155952
C-36659,21511.96635187166
C-20895,145986.40679021468
C-11800,20282.339100445064
C-23051,104317.52983580246
C-37075,57672.33461510605
C-48173,-1166.7065423149434
C-26477,48334.284167353646
C-46355,4292.945937223499
C-25360,32325.584861652824
C-9296,66539.97179707243
C-16850,153091.7299021412
C-39035,93127.1409510126
C-24661,119778.30941963712
C-43617,9771.199158036092
C-14649,47549.81092984011
C-17212,8526.29100978104
C-29641,92803.03403953939
C-14875,63883.50546742991
C-15599,26477.60977296856
C-10117,17388.68166473204
C-30281,44815.82105660145
C-38307,49437.140506287484
C-3565,113941.7659763879
C-37713,21768.15195461168
C-17004,12054.530172565253
C-1045,23473.15222242958
C-26977,1136.6570226454567
C-22485,30067.138988591483
C-15300,-2394.6132352050004
C-13362,94696.95841693347
C-19396,78749.4806795249
C-23451,91019.65523043687
C-47655,70328.37323613849
C-46982,1211.0639901491406
C-16022,67064.89392335805
C-4965,126837.61243775826
C-43600,-2958.760297983868
C-41276,72609.49278745346
C-34538,-3610.310023376898
C-30416,13465.66341981221
C-26348,104760.3526027677
C-19872,77852.47176307616
C-48690,79253.08193876113
C-41790,69495.61615301382
C-22010,101769.59402818517
C-24001,91548.69567007567
C-43549,43891.90299724514
C-25945,146506.0750218519
C-2085,61657.637709010705
C-4268,50710.617954635025
C-34666,36540.629590379926
C-48885,104944.64417212525
C-24656,57587.80628350708
C-38705,16426.268946384702
C-28708,55686.63257822833
C-47357,15085.498216241338
C-6182,56864.79260698205
C-23537,82062.94998075954
C-19378,-1054.1970083961564
C-22908,23695.61962386796
C-10575,6980.228607644141
C-5732,-10152.124101812167
C-11981,112859.46074890759
C-40800,89274.62848862792
C-31926,32421.603155677396
C-44656,6844.118029821363
C-29852,21873.65688561073
C-8370,37924.81915149241
C-465,62923.40782036472
C-3745,98931.16016737222
C-48779,50628.43770105611
C-750,24671.77818969281
C-40462,26766.112319304568
C-14807,123976.06511765537
C-16488,88215.53698629925
C-5531,2835.6117705737465
C-20089,49676.90888891703
C-15592,71895.68327223328
C-7643,31051.392074364
C-45237,-17.391036904188542
C-14193,1086.3136337537771
C-31717,54137.157164562544
C-10514,56516.60005029815
C-3681,87664.4174433803
C-16428,14600.275221109456
C-6134,38462.944336316425
C-44626,56926.62301382029
C-10728,35745.75642293295
C-12103,65740.6625563523
C-16306,105231.9065481057
C-15126,117396.55067492614
C-42201,21539.44701587077
C-6873,23336.99479549545
C-6207,22173.207818440933
C-33727,80323.74415878984
C-47285,1935.4046566565605
C-9546,57130.0730307067
C-15565,42451.43939921286
C-10124,62.84307967774597
C-4806,45463.095557628105
C-41755,-5049.794459049263
C-28116,117695.34951489461
C-30040,70287.11585272751
C-29798,-1105.7296210788286
C-27527,45463.2272035323
C-35769,387.12977866149794
C-36093,154854.29055920985
C-43919,938.6882788970494
C-35573,71073.91359858795
C-42762,37152.15422520597
C-48719,59167.2617202859
C-38688,-2176.6727563149107
C-5887,12549.773629999856
C-11315,24435.14110456915
C-49176,5450.928042754543
C-15878,21696.99779643042
C-16417,69437.54930270338
C-28160,9476.207520688744
C-33567,-1145.3761016272072
C-23369,41983.157015856086
C-12209,10555.652585160416
C-10979,753.226723208633
C-49102,62734.09830051771
C-47930,46851.9328162339
C-34957,18246.07795837621
C-37420,23616.16637831678
C-29449,27167.01586521154
C-48177,1797.1077480623455
C-9749,25256.52613557466
C-15172,50226.56893549082
C-5983,48214.65168390623
C-42631,4249.905174854973
C-30280,56777.388058305754
C-32889,48345.31011682847
C-6502,11153.272842351282
C-31975,41181.34554029145
C-20041,24328.40081335457
C-3647,18715.26899001481
C-30504,64641.111532149174
C-168,15069.870077324924
C-28437,65848.63041729541
C-22911,14736.075308850393
C-5519,63126.87459882215
C-46538,34568.863670483894
C-49477,11887.04496537683
C-9420,23372.25666933907
C-1485,-1097.6807676245846
C-18049,61297.541588403845
C-26728,98118.16454861219
C-4369,17040.779455998712
C-3003,-36.21089739666195
C-5222,21168.21150842548
C-10984,1312.422730886288
C-10153,64348.154533517634
C-34486,121387.61342342054
C-22253,58786.26703112221
C-14557,63151.03355444318
C-27703,8474.94410632326
C-48997,-519.6172600073905
C-35647,-1516.6679129099102
C-6355,23065.5680666379
C-26773,26122.882496395247
C-16316,143712.41209118746
C-21510,153206.6652061568
C-20674,70988.40670031564
C-10698,45676.918228589726
C-11240,28428.83270479333
C-38596,123384.46083681764
C-23449,21448.583035890508
C-22904,65172.05060029262
C-4111,40886.960445705954
C-35363,14632.849759029123
C-18237,16287.829058788366
C-41414,63663.66800493753
C-36754,406.20966180369504
C-48992,90506.96997059036
C-3529,12456.435709310254
C-32129,73950.88239254185
C-21240,43808.804232532304
C-28607,41870.72894740145
C-49016,-782.5666560220305
C-47279,-10557.176295307187
C-29177,66196.30236098554
C-6578,87984.61700015281
C-283,102836.73462698155
C-47446,203720.54509067358
C-19094,-841.193886256382
C-47877,2643.0864570707795
C-31465,16532.298613556235
C-3025,53959.50138695553
C-16134,92735.08500769602
C-9602,29034.321457324346
C-37162,25387.212226716467
C-44845,-1848.3137671716531
C-31954,58900.04722986543
C-33086,83066.66585068428
C-34110,24606.43566294081
C-16561,57239.457004345684
C-17643,32868.82937914758
C-3621,125586.18832512037
C-27736,28864.6085708066
C-14754,36027.36875201745
C-38516,19545.517455769415
C-42596,-666.0528401612887
C-40971,109448.01006702533
C-42504,24212.35276071279
C-17645,41236.91323453564
C-5885,25376.600764472572
C-28620,144695.56635289683
C-42453,119109.08070509274
C-687,44758.26007377793
C-37864,78274.63490155428
C-29723,597.631685297794
C-6181,122342.0817689118
C-15616,191380.8087447649
C-12242,80464.93490114041
C-27479,43232.224392350545
C-19840,70248.9510714446
C-45270,86228.34068523983
C-33309,84839.29034089112
C-21656,78363.07712189372
C-36959,1690.1648130395126
C-30333,-640.7028226997284
C-31971,24018.965436528088
C-22586,108881.12118400825
C-36509,120702.69762774989
C-45439,43772.530346857326
C-42789,24202.249761390878
C-6931,-11.584965932876608
C-39221,18477.466617430557
C-32927,189.5255289125988
C-28489,43670.30426443365
C-19753,48923.400589253266
C-2518,-12022.903888587813
C-21616,85195.91538123804
C-31349,190790.35679045765
C-36536,80620.973965495
C-44736,115743.69426327253
C-21518,19000.683097217912
C-15649,59595.61500368876
C-40366,21004.50589076337
C-36808,-777.9651755317883
C-29722,15928.616166687047
C-27800,97817.48683096624
C-14988,85012.68792563317
C-18982,43187.22554505391
C-18069,26708.814800435997
C-670,62371.80028801298
C-17282,19908.668780215907
C-27575,116685.31932965777
C-12538,40637.853247030835
C-40281,98816.0292341436
C-27203,-8840.48449380714
C-45140,51426.45999213107
C-36803,65449.67518732024
C-49891,17784.68267900983
C-4463,-439.3924633249382
C-34254,20463.462798409062
C-37728,88157.75819422722
C-9396,26956.02410149419
C-26978,12575.504712185566
C-13757,54504.90322446581
C-48749,9742.84421300736
C-43729,-484.45956782876584
C-16743,29465.473826722522
C-36698,85393.58438744672
C-47574,54374.23094083867
C-39225,66086.26107197207
C-12765,94713.47499964123
C-15770,24669.71364849607
C-28245,70993.1473818056
C-31917,103802.83808862482
C-2478,64199.533736719146
C-42280,19647.748680202556
C-9373,53767.38749623138
C-27149,124755.80167796933
C-723,26219.59654398964
C-17662,59071.84371918015
C-15456,168018.16814075582
C-20061,129069.72629950357
C-4342,27464.693807567917
C-36759,85210.53275967813
C-29527,38533.33026441183
C-35316,44154.34509984402
C-48476,-1559.0544175923706
C-17533,-5876.551681088106
C-23978,58329.95901626494
C-2902,2346.8494198071476
C-12180,122416.54631534847
C-29287,128339.51072722838
C-6800,7238.590953010825
C-4077,7638.188341932507
C-39908,5935.383277963265
C-45714,50228.66111272583
C-46118,89526.57339695281
C-22809,50089.099436735276
C-37283,866.686767210388
C-41922,-5475.125316318475
C-37897,-3518.2104309953793
C-17248,41137.20719885395
C-17937,66038.98534844916
C-38013,76612.45069693936
C-14403,41490.59161399383
C-9123,32856.010683258384
C-14325,114527.90231552935
C-37662,52447.86704982483
C-24981,1516.090032345391
C-48981,85624.30429592333
C-45522,2957.725339315179
C-45153,13372.099399299637
C-10145,23964.2985984304
C-28173,28254.086608772985
C-29427,226.6255161271325
C-6270,45204.611298915544
C-8710,115695.29510408809
C-45969,19653.469524636206
C-6642,3360.734889465581
C-29125,51178.112186932005
C-3091,44029.262445694396
C-20514,182819.86887634904
C-44496,2288.4172293233883
C-2793,73619.66293173726
C-34088,48336.76811810818
C-17258,9175.221338936062
C-22003,100704.89376988029
C-47927,761.3698223208379
C-35199,93.12854115699899
C-7408,141370.15555071164
C-45341,56774.3186902646
C-32539,18895.650926454244
C-40134,28179.39414135738
C-23238,-2930.6622721143976
C-24265,40585.100366973864
C-22493,45186.62369064139
C-32828,-702.060516009987
C-14370,832.4209229943649
C-3308,52811.20687560955
C-42713,47034.409192925385
C-34481,48396.74676016602
C-21713,111833.93067274675
C-19836,38647.71875158093
C-11205,14254.66009459339
C-21619,19331.740676892005
C-32063,105630.16156112733
C-12562,34543.450373909836
C-2321,21637.77267645106
C-48545,68258.12975888343
C-15400,-818.2110306959181
C-19593,49113.28442808192
C-29978,115904.17644149944
C-45405,41625.80997096409
C-15576,58019.76717611088
C-6759,193953.8034198587
C-39459,51736.22447290624
C-39367,39823.34462834501
C-6012,59351.011155726854
C-24323,17951.07007472187
C-43253,-753.8101813962734
C-31082,43974.02381567244
C-3221,65216.975676297385
C-16751,13754.679623292128
C-24612,65586.79046979202
C-48556,56233.28037772026
C-34245,41023.66347528938
C-2361,80675.4798928256
C-32567,127076.44581660628
C-44608,-957.3035696230199
C-11422,18475.331656579467
C-13397,23135.310273755804
C-41121,61858.33452787894
C-15707,1720.242929645943
C-22728,31002.35748589461
C-48659,16127.489416902417
C-17888,6851.843795286665
C-42360,-266.39616189908554
C-6497,74302.36321472692
C-23313,46460.50254895837
C-24147,4766.875225459324
C-44376,6324.744139293391
C-986,26567.93604595443
C-18843,7876.109515580494
C-15691,19506.76190549742
C-2241,16282.74409737606
C-19995,54922.026818108854
C-16244,23282.458691163803
C-44685,105982.0441253617
C-30757,26721.928448226525
C-9680,12032.101069727369
C-46028,51722.00078441546
C-1444,88182.35306261317
C-19585,25557.67099500989
C-8319,127042.58111109807
C-22358,-10441.067042544988
C-26073,41587.60086843672
C-23990,17979.44708784966
C-43565,225017.36133762772
C-30353,87396.14095332177
C-31259,39909.451069841445
C-9643,53384.63784128358
C-31446,19471.395196728452
C-24838,125079.90173734764
C-39271,115825.55072603695
C-7742,50021.94597953736
C-10814,48682.013925902225
C-4165,50726.36552444267
C-44416,-2270.7408699292546
C-34256,96017.28680096846
C-4610,94730.48696011437
C-42161,5599.606122435711
C-31031,30981.873542007554
C-36058,27257.753939193266
C-16656,171902.7641779155
C-20579,95250.96266080794
C-37523,68866.78985176086
C-47989,-6741.007594442645
C-4680,43070.429328946535
C-26285,63601.07848274041
C-44600,1539.5279316229717
C-5668,44218.87921900203
C-42113,24403.969572783248
C-22208,23564.279127415528
C-49155,3153.0355457228884
C-19058,108821.01958295736
C-14513,33440.12151753616
C-22666,89861.4754582764
C-30409,26316.44435021569
C-46756,-1656.3798271065264
C-17618,22230.431212563573
C-10441,23717.218523916596
C-11844,16352.613374677845
C-15064,177067.0950884657
C-43598,106828.5084431152
C-40374,72441.7765566202
C-14117,63443.63823222594
C-44448,29045.28344271237
C-9120,59359.321742359716
C-4108,48364.50207396276
C-45039,110325.66196075293
C-39186,60040.05891284469
C-34709,112382.30195255432
C-11236,145.999936623482
C-10610,48200.19892401086
C-31072,42465.23132353966
C-14448,43256.394233014995
C-4692,-83.82775827820188
C-19859,61366.91226680638
C-3042,29783.831850682396
C-29926,55167.77662003451
C-12548,53827.453810869025
C-27288,20555.53145893414
C-25646,21697.071363111263
C-41891,65543.46948390396
C-31739,46117.047116579895
C-41359,-5330.716049860766
C-49699,-9476.012286747136
C-48758,969.7409143048989
C-24540,23481.957925504914
C-49248,-2261.586602341033
C-32648,44661.97193290828
C-4324,58779.465140937384
C-10847,58271.480054084765
C-33422,59752.90709278752
C-11091,74467.27223832138
C-10383,22511.03900050303
C-2726,19987.174458508784
C-19689,1521.6878678017829
C-6188,76091.11740746228
C-24070,94218.439395087
C-33709,45612.19657231865
C-29883,48765.192876256515
C-24,56860.03983745651
C-800,52367.5123379152
C-22353,87308.90413015116
C-19682,48678.64935128722
C-4466,17499.371788551685
C-45492,692.267213370112
C-27632,27016.639615866894
C-38867,65853.31606258561
C-6767,6097.2127446897
C-26446,2048.40567437436
C-21428,-526.3029197187876
C-5306,22656.096457357995
C-33022,42543.76905951686
C-38892,56806.36256061047
C-1368,187769.0386586833
C-45830,-476.0079471828037
C-42777,39091.79947632504
C-41800,2460.0003431719783
C-28307,22562.555774839664
C-48402,106704.89731077454
C-44082,-2366.3782376762333
C-45015,409.7196310207349
C-44390,12653.00843267055
C-9209,40818.60782588353
C-9427,23137.750601920692
C-21129,51422.84463383347
C-945,40113.86709018557
C-20107,31616.628644122287
C-45307,58861.290308630945
C-25930,4793.306978294334
C-21389,44774.806674342304
C-1916,26641.62770661169
C-8126,89005.33730853377
C-31855,27013.248402490153
C-1377,12936.861995834775
C-34444,10039.029568765418
C-14779,-555.435284861555
C-26937,54714.02636995508
C-11711,64448.879592038174
C-12231,22901.786409052464
C-17635,45230.97251461106
C-7025,48644.15681300298
C-10133,105224.08308699704
C-47869,5319.193327817225
C-2142,61593.49440767906
C-42742,39399.23000715465
C-7077,51560.71674902813
C-30782,-1980.1154235929807
C-15357,14920.089628421456
C-9398,70916.56295210263
C-10207,26478.848919961034
C-18109,117607.83438950655
C-12898,15322.880583986223
C-34125,23033.972463388756
C-28142,24864.663958570396
C-3811,105149.35233232188
C-7836,53357.3083190313
C-41154,36500.997746147186
C-15129,57300.783072092534
C-33351,58488.28688002625
C-31209,108036.45094858498
C-36769,11768.510855645409
C-34995,141748.96910873984
C-31279,16292.535649064705
C-4713,1419.2238979333433
C-45089,1116.7232065764608
C-44198,19063.87525716848
C-16089,62439.216376606746
C-17075,1959.012810597408
C-49832,975.9194145264206
C-36197,35775.893112877144
C-26204,-64.01477969370808
C-36061,70993.55635524621
C-22538,83691.1316461801
C-36447,17387.82238368667
C-36191,3222.0728851385043
C-17416,40549.179921484116
C-8026,48813.27733921498
C-25056,69252.99593549439
C-43796,85504.6658644193
C-29708,14828.510151141983
C-7361,52199.42889865235
C-35490,33818.33490932716
C-12061,23765.52572134566
C-31107,30359.403444603784
C-49180,26947.961690864573
C-28057,39550.61790222869
C-41073,11364.252175987282
C-12851,889.976576743678
C-40904,43818.96216652163
C-4399,60430.39870911162
C-30820,-1013.353500626109
C-29888,12637.644637475656
C-27945,130376.39450222264
C-25062,33240.06356909499
C-18026,51781.03861051231
C-20327,41526.58572761048
C-27205,112251.6081728522
C-40837,37585.42445675091
C-9117,21402.060004176765
C-25997,43373.06745665984
C-18463,28537.992286172706
C-34313,79812.16359578595
C-12985,128812.9228049122
C-18002,23950.52100555145
C-47028,23572.545109677554
C-43069,169729.1480007351
C-1436,26440.323150072785
C-5680,17880.1438923962
C-22002,143434.44268070642
C-40187,31915.753501639967
C-1154,14725.563836677587
C-17651,107658.63841433956
C-20242,13197.50125171033
C-35020,-3896.7101036729164
C-8015,82727.87915776654
C-47885,10737.24264832887
C-5563,27769.021523592586
C-20394,24788.350442104605
C-37285,34786.508985437205
C-36546,84428.74002774597
C-39940,22453.98964061226
C-8198,36821.21283119
C-18104,1446.757908190417
C-42354,4289.147010713225
